transaction_id,date,customer_id,product_id,product_name,category,region,channel,payment_method,quantity,unit_price,discount_pct,net_unit_price,revenue,cogs,profit
TXN00955,2023-02-04,CUST0304,PROD015,Cutting Board,Home & Kitchen,South,Mobile App,Debit Card,2,19.99,0.03,19.39,38.78,17.55,21.23
TXN00713,2023-02-05,CUST0277,PROD019,Water Bottle,Sports,South,Online,Net Banking,4,24.99,0.21,19.74,78.96,47.86,31.1
TXN00353,2023-02-05,CUST0450,PROD007,Slim Jeans,Clothing,West,In-Store,UPI,5,59.99,0.25,44.99,224.95,144.15,80.8
TXN00991,2023-02-05,CUST0200,PROD006,Running Jacket,Clothing,South,Online,Debit Card,2,79.99,0.13,69.59,139.18,75.94,63.24
TXN01323,2023-02-06,CUST0329,PROD015,Cutting Board,Home & Kitchen,West,In-Store,Debit Card,3,19.99,0.21,15.79,47.37,27.77,19.6
TXN01746,2023-02-06,CUST0130,PROD024,SQL Mastery,Books,North,In-Store,Cash,5,34.99,0.09,31.84,159.2,79.75,79.45
TXN01546,2023-02-06,CUST0451,PROD011,Air Fryer 5L,Home & Kitchen,East,In-Store,Credit Card,5,89.99,0.19,72.89,364.45,197.12,167.33
TXN00091,2023-02-06,CUST0031,PROD022,Python Crash Course,Books,South,In-Store,Cash,2,39.99,0.23,30.79,61.58,37.89,23.69
TXN01709,2023-02-06,CUST0356,PROD026,Vitamin C Serum,Beauty,East,Online,Net Banking,5,34.99,0.2,27.99,139.95,76.84,63.11
TXN00570,2023-02-06,CUST0279,PROD011,Air Fryer 5L,Home & Kitchen,West,Online,Debit Card,2,89.99,0.01,89.09,178.18,107.82,70.36
TXN01205,2023-02-07,CUST0250,PROD009,Winter Coat,Clothing,North,Online,Net Banking,1,149.99,0.12,131.99,131.99,59.98,72.01
TXN01922,2023-02-07,CUST0123,PROD007,Slim Jeans,Clothing,West,In-Store,UPI,2,59.99,0.15,50.99,101.98,56.21,45.77
TXN00054,2023-02-07,CUST0234,PROD006,Running Jacket,Clothing,West,Mobile App,Cash,1,79.99,0.06,75.19,75.19,40.98,34.21
TXN00034,2023-02-07,CUST0276,PROD004,"Tablet 10""",Electronics,South,Mobile App,UPI,5,399.99,0.25,299.99,1499.95,973.8,526.15
TXN01807,2023-02-07,CUST0145,PROD002,Wireless Earbuds,Electronics,East,Mobile App,UPI,1,89.99,0.25,67.49,67.49,32.07,35.42
TXN00109,2023-02-08,CUST0241,PROD027,Moisturizer SPF30,Beauty,East,In-Store,Cash,4,29.99,0.22,23.39,93.56,60.25,33.31
TXN00815,2023-02-08,CUST0431,PROD014,Knife Set,Home & Kitchen,Central,Online,UPI,2,44.99,0.12,39.59,79.18,49.05,30.13
TXN00367,2023-02-08,CUST0012,PROD026,Vitamin C Serum,Beauty,North,Online,Net Banking,5,34.99,0.15,29.74,148.7,94.2,54.5
TXN00026,2023-02-08,CUST0227,PROD017,Dumbbell Set,Sports,Central,Online,Credit Card,4,79.99,0.05,75.99,303.96,164.91,139.05
TXN01503,2023-02-08,CUST0290,PROD018,Resistance Bands,Sports,North,Mobile App,Credit Card,5,19.99,0.08,18.39,91.95,42.61,49.34
TXN00707,2023-02-08,CUST0328,PROD027,Moisturizer SPF30,Beauty,West,In-Store,Net Banking,3,29.99,0.07,27.89,83.67,48.7,34.97
TXN00359,2023-02-08,CUST0304,PROD021,Data Science Handbook,Books,Central,Online,Net Banking,5,49.99,0.03,48.49,242.45,148.86,93.59
TXN01837,2023-02-08,CUST0500,PROD017,Dumbbell Set,Sports,Central,In-Store,Credit Card,3,79.99,0.08,73.59,220.77,117.54,103.23
TXN01825,2023-02-09,CUST0080,PROD013,Blender Pro,Home & Kitchen,North,Online,Debit Card,5,59.99,0.17,49.79,248.95,143.84,105.11
TXN01377,2023-02-09,CUST0193,PROD025,ML for Beginners,Books,South,Online,Debit Card,1,29.99,0.23,23.09,23.09,12.36,10.73
TXN01386,2023-02-09,CUST0304,PROD018,Resistance Bands,Sports,South,Online,Debit Card,5,19.99,0.14,17.19,85.95,50.01,35.94
TXN01721,2023-02-09,CUST0102,PROD023,Business Analytics,Books,West,In-Store,Debit Card,4,44.99,0.03,43.64,174.56,83.96,90.6
TXN00786,2023-02-09,CUST0010,PROD006,Running Jacket,Clothing,West,In-Store,Credit Card,4,79.99,0.17,66.39,265.56,161.14,104.42
TXN01183,2023-02-09,CUST0371,PROD016,Yoga Mat,Sports,Central,Mobile App,Debit Card,5,34.99,0.2,27.99,139.95,79.69,60.26
TXN01002,2023-02-09,CUST0344,PROD008,Casual T-Shirt,Clothing,North,Mobile App,UPI,1,24.99,0.13,21.74,21.74,11.48,10.26
TXN00753,2023-02-09,CUST0056,PROD001,"Laptop Pro 15""",Electronics,South,In-Store,Credit Card,4,1199.99,0.22,935.99,3743.96,1900.71,1843.25
TXN00598,2023-02-10,CUST0400,PROD028,Lipstick Set,Beauty,North,In-Store,UPI,1,39.99,0.18,32.79,32.79,18.53,14.26
TXN01447,2023-02-10,CUST0324,PROD014,Knife Set,Home & Kitchen,West,Mobile App,UPI,1,44.99,0.17,37.34,37.34,21.07,16.27
TXN01988,2023-02-10,CUST0351,PROD025,ML for Beginners,Books,East,Online,Cash,1,29.99,0.09,27.29,27.29,13.18,14.11
TXN01224,2023-02-10,CUST0285,PROD018,Resistance Bands,Sports,East,In-Store,Cash,3,19.99,0.08,18.39,55.17,28.64,26.53
TXN00624,2023-02-10,CUST0353,PROD010,Sneakers,Clothing,West,Online,Cash,2,99.99,0.06,93.99,187.98,85.57,102.41
TXN00555,2023-02-10,CUST0108,PROD007,Slim Jeans,Clothing,South,In-Store,Credit Card,3,59.99,0.24,45.59,136.77,80.71,56.06
TXN00868,2023-02-10,CUST0465,PROD020,Jump Rope,Sports,West,In-Store,Debit Card,5,14.99,0.02,14.69,73.45,39.93,33.52
TXN01296,2023-02-11,CUST0455,PROD011,Air Fryer 5L,Home & Kitchen,Central,In-Store,Debit Card,4,89.99,0.15,76.49,305.96,175.16,130.8
TXN01456,2023-02-11,CUST0307,PROD022,Python Crash Course,Books,Central,Mobile App,Net Banking,2,39.99,0.15,33.99,67.98,37.43,30.55
TXN01180,2023-02-11,CUST0153,PROD027,Moisturizer SPF30,Beauty,West,In-Store,Cash,1,29.99,0.04,28.79,28.79,14.53,14.26
TXN01644,2023-02-11,CUST0096,PROD021,Data Science Handbook,Books,North,Mobile App,Credit Card,1,49.99,0.18,40.99,40.99,20.08,20.91
TXN00715,2023-02-11,CUST0431,PROD026,Vitamin C Serum,Beauty,West,In-Store,Debit Card,3,34.99,0.13,30.44,91.32,58.64,32.68
TXN00835,2023-02-11,CUST0422,PROD028,Lipstick Set,Beauty,West,In-Store,Net Banking,4,39.99,0.2,31.99,127.96,64.6,63.36
TXN01634,2023-02-12,CUST0182,PROD028,Lipstick Set,Beauty,Central,In-Store,Credit Card,3,39.99,0.18,32.79,98.37,62.93,35.44
TXN01428,2023-02-12,CUST0178,PROD009,Winter Coat,Clothing,North,Mobile App,Net Banking,5,149.99,0.21,118.49,592.45,321.69,270.76
TXN01626,2023-02-13,CUST0011,PROD025,ML for Beginners,Books,North,Online,UPI,1,29.99,0.17,24.89,24.89,15.12,9.77
TXN00396,2023-02-13,CUST0343,PROD021,Data Science Handbook,Books,East,Mobile App,Net Banking,2,49.99,0.19,40.49,80.98,47.25,33.73
TXN00894,2023-02-13,CUST0137,PROD002,Wireless Earbuds,Electronics,East,Mobile App,Net Banking,4,89.99,0.09,81.89,327.56,180.49,147.07
TXN00797,2023-02-13,CUST0062,PROD026,Vitamin C Serum,Beauty,South,In-Store,Net Banking,4,34.99,0.11,31.14,124.56,72.46,52.1
TXN00304,2023-02-13,CUST0060,PROD004,"Tablet 10""",Electronics,South,In-Store,UPI,1,399.99,0.07,371.99,371.99,235.88,136.11
TXN01405,2023-02-14,CUST0096,PROD024,SQL Mastery,Books,East,Mobile App,Credit Card,1,34.99,0.03,33.94,33.94,15.89,18.05
TXN01828,2023-02-14,CUST0033,PROD023,Business Analytics,Books,South,Online,UPI,1,44.99,0.23,34.64,34.64,19.89,14.75
TXN01642,2023-02-14,CUST0443,PROD008,Casual T-Shirt,Clothing,North,Online,Credit Card,1,24.99,0.04,23.99,23.99,14.64,9.35
TXN00074,2023-02-14,CUST0143,PROD030,Perfume 50ml,Beauty,West,Online,Net Banking,3,69.99,0.08,64.39,193.17,96.41,96.76
TXN00617,2023-02-14,CUST0374,PROD007,Slim Jeans,Clothing,West,Mobile App,Cash,3,59.99,0.22,46.79,140.37,81.61,58.76
TXN00729,2023-02-15,CUST0322,PROD026,Vitamin C Serum,Beauty,East,In-Store,Net Banking,5,34.99,0.05,33.24,166.2,91.41,74.79
TXN01498,2023-02-15,CUST0225,PROD007,Slim Jeans,Clothing,South,In-Store,Cash,5,59.99,0.07,55.79,278.95,136.69,142.26
TXN00429,2023-02-15,CUST0067,PROD007,Slim Jeans,Clothing,Central,In-Store,Net Banking,5,59.99,0.19,48.59,242.95,133.12,109.83
TXN00605,2023-02-15,CUST0058,PROD003,Smart Watch,Electronics,West,In-Store,UPI,4,249.99,0.08,229.99,919.96,584.02,335.94
TXN01033,2023-02-15,CUST0056,PROD023,Business Analytics,Books,Central,In-Store,Debit Card,4,44.99,0.19,36.44,145.76,92.54,53.22
TXN00994,2023-02-16,CUST0148,PROD024,SQL Mastery,Books,West,In-Store,UPI,4,34.99,0.12,30.79,123.16,56.38,66.78
TXN01411,2023-02-16,CUST0263,PROD030,Perfume 50ml,Beauty,South,In-Store,Debit Card,5,69.99,0.21,55.29,276.45,168.32,108.13
TXN00530,2023-02-16,CUST0282,PROD010,Sneakers,Clothing,East,Mobile App,Cash,1,99.99,0.18,81.99,81.99,38.02,43.97
TXN01955,2023-02-17,CUST0382,PROD017,Dumbbell Set,Sports,West,Mobile App,Net Banking,5,79.99,0.03,77.59,387.95,176.09,211.86
TXN00264,2023-02-17,CUST0275,PROD008,Casual T-Shirt,Clothing,South,Online,UPI,1,24.99,0.23,19.24,19.24,11.92,7.32
TXN01210,2023-02-17,CUST0179,PROD002,Wireless Earbuds,Electronics,Central,Mobile App,UPI,3,89.99,0.07,83.69,251.07,122.99,128.08
TXN01426,2023-02-17,CUST0174,PROD009,Winter Coat,Clothing,West,Mobile App,Debit Card,2,149.99,0.01,148.49,296.98,151.57,145.41
TXN01799,2023-02-17,CUST0479,PROD001,"Laptop Pro 15""",Electronics,South,Online,Credit Card,2,1199.99,0.14,1031.99,2063.98,1132.15,931.83
TXN01676,2023-02-17,CUST0387,PROD006,Running Jacket,Clothing,East,In-Store,UPI,5,79.99,0.04,76.79,383.95,227.59,156.36
TXN01842,2023-02-17,CUST0337,PROD004,"Tablet 10""",Electronics,East,In-Store,Credit Card,1,399.99,0.08,367.99,367.99,230.21,137.78
TXN00389,2023-02-17,CUST0174,PROD012,Coffee Maker,Home & Kitchen,Central,Mobile App,Net Banking,4,69.99,0.04,67.19,268.76,124.97,143.79
TXN01090,2023-02-17,CUST0085,PROD011,Air Fryer 5L,Home & Kitchen,Central,Online,Credit Card,1,89.99,0.02,88.19,88.19,43.92,44.27
TXN01827,2023-02-17,CUST0181,PROD004,"Tablet 10""",Electronics,South,In-Store,Debit Card,5,399.99,0.07,371.99,1859.95,867.95,992.0
TXN00325,2023-02-17,CUST0207,PROD028,Lipstick Set,Beauty,Central,Mobile App,UPI,4,39.99,0.09,36.39,145.56,67.7,77.86
TXN00101,2023-02-17,CUST0116,PROD007,Slim Jeans,Clothing,North,In-Store,Credit Card,3,59.99,0.14,51.59,154.77,86.74,68.03
TXN01885,2023-02-17,CUST0133,PROD010,Sneakers,Clothing,East,In-Store,Cash,5,99.99,0.02,97.99,489.95,271.93,218.02
TXN00730,2023-02-18,CUST0317,PROD005,USB-C Hub,Electronics,East,Mobile App,Cash,2,49.99,0.05,47.49,94.98,61.48,33.5
TXN00848,2023-02-18,CUST0286,PROD029,Hair Dryer,Beauty,North,Online,UPI,4,59.99,0.18,49.19,196.76,98.62,98.14
TXN01963,2023-02-18,CUST0221,PROD009,Winter Coat,Clothing,East,In-Store,Credit Card,3,149.99,0.13,130.49,391.47,252.35,139.12
TXN01750,2023-02-19,CUST0474,PROD011,Air Fryer 5L,Home & Kitchen,West,Online,Credit Card,5,89.99,0.13,78.29,391.45,186.13,205.32
TXN00305,2023-02-19,CUST0225,PROD014,Knife Set,Home & Kitchen,West,In-Store,Credit Card,2,44.99,0.13,39.14,78.28,40.68,37.6
TXN00219,2023-02-19,CUST0202,PROD023,Business Analytics,Books,East,In-Store,Cash,5,44.99,0.17,37.34,186.7,88.45,98.25
TXN01873,2023-02-19,CUST0322,PROD014,Knife Set,Home & Kitchen,Central,Online,UPI,5,44.99,0.17,37.34,186.7,85.02,101.68
TXN00948,2023-02-19,CUST0015,PROD007,Slim Jeans,Clothing,West,In-Store,Credit Card,3,59.99,0.08,55.19,165.57,95.24,70.33
TXN00790,2023-02-20,CUST0420,PROD010,Sneakers,Clothing,Central,Online,Cash,5,99.99,0.06,93.99,469.95,265.07,204.88
TXN01480,2023-02-20,CUST0275,PROD007,Slim Jeans,Clothing,North,In-Store,Credit Card,5,59.99,0.19,48.59,242.95,132.52,110.43
TXN00129,2023-02-20,CUST0352,PROD009,Winter Coat,Clothing,East,Mobile App,UPI,4,149.99,0.24,113.99,455.96,283.19,172.77
TXN00923,2023-02-20,CUST0278,PROD005,USB-C Hub,Electronics,South,In-Store,Debit Card,3,49.99,0.1,44.99,134.97,63.19,71.78
TXN01550,2023-02-21,CUST0366,PROD014,Knife Set,Home & Kitchen,West,Online,Cash,3,44.99,0.25,33.74,101.22,47.23,53.99
TXN01042,2023-02-21,CUST0002,PROD020,Jump Rope,Sports,West,Mobile App,Net Banking,1,14.99,0.24,11.39,11.39,7.11,4.28
TXN00170,2023-02-21,CUST0260,PROD007,Slim Jeans,Clothing,Central,Mobile App,Cash,2,59.99,0.04,57.59,115.18,58.64,56.54
TXN01241,2023-02-21,CUST0142,PROD001,"Laptop Pro 15""",Electronics,South,Mobile App,Net Banking,5,1199.99,0.07,1115.99,5579.95,2584.46,2995.49
TXN01516,2023-02-21,CUST0182,PROD016,Yoga Mat,Sports,East,In-Store,Credit Card,1,34.99,0.1,31.49,31.49,16.82,14.67
TXN01414,2023-02-21,CUST0096,PROD002,Wireless Earbuds,Electronics,East,In-Store,Debit Card,4,89.99,0.12,79.19,316.76,163.87,152.89
TXN01481,2023-02-21,CUST0278,PROD009,Winter Coat,Clothing,Central,Online,Cash,1,149.99,0.11,133.49,133.49,72.78,60.71
TXN01927,2023-02-21,CUST0488,PROD029,Hair Dryer,Beauty,South,Online,UPI,1,59.99,0.08,55.19,55.19,33.06,22.13
TXN00374,2023-02-21,CUST0127,PROD023,Business Analytics,Books,South,In-Store,Cash,5,44.99,0.25,33.74,168.7,108.78,59.92
TXN00083,2023-02-22,CUST0447,PROD023,Business Analytics,Books,North,Mobile App,UPI,2,44.99,0.16,37.79,75.58,45.39,30.19
TXN00004,2023-02-22,CUST0048,PROD013,Blender Pro,Home & Kitchen,West,Online,UPI,2,59.99,0.05,56.99,113.98,68.7,45.28
TXN01010,2023-02-22,CUST0365,PROD009,Winter Coat,Clothing,Central,Mobile App,Debit Card,3,149.99,0.19,121.49,364.47,200.43,164.04
TXN01063,2023-02-22,CUST0348,PROD027,Moisturizer SPF30,Beauty,South,In-Store,Net Banking,1,29.99,0.09,27.29,27.29,16.95,10.34
TXN00446,2023-02-23,CUST0214,PROD002,Wireless Earbuds,Electronics,Central,In-Store,Cash,1,89.99,0.25,67.49,67.49,41.77,25.72
TXN00096,2023-02-23,CUST0440,PROD004,"Tablet 10""",Electronics,South,In-Store,Net Banking,3,399.99,0.1,359.99,1079.97,555.33,524.64
TXN01226,2023-02-23,CUST0166,PROD001,"Laptop Pro 15""",Electronics,West,Online,Debit Card,2,1199.99,0.01,1187.99,2375.98,1074.13,1301.85
TXN01191,2023-02-23,CUST0046,PROD030,Perfume 50ml,Beauty,North,Mobile App,Net Banking,1,69.99,0.25,52.49,52.49,32.08,20.41
TXN01843,2023-02-24,CUST0457,PROD006,Running Jacket,Clothing,West,Online,Net Banking,1,79.99,0.24,60.79,60.79,34.51,26.28
TXN01861,2023-02-24,CUST0124,PROD014,Knife Set,Home & Kitchen,East,In-Store,Debit Card,1,44.99,0.02,44.09,44.09,28.28,15.81
TXN00276,2023-02-24,CUST0471,PROD005,USB-C Hub,Electronics,North,Mobile App,Debit Card,4,49.99,0.2,39.99,159.96,101.09,58.87
TXN00672,2023-02-24,CUST0167,PROD025,ML for Beginners,Books,Central,Mobile App,Credit Card,2,29.99,0.13,26.09,52.18,27.71,24.47
TXN00293,2023-02-24,CUST0070,PROD012,Coffee Maker,Home & Kitchen,East,Online,Net Banking,4,69.99,0.15,59.49,237.96,116.39,121.57
TXN01708,2023-02-24,CUST0116,PROD010,Sneakers,Clothing,West,Online,Debit Card,3,99.99,0.19,80.99,242.97,142.76,100.21
TXN01604,2023-02-25,CUST0390,PROD015,Cutting Board,Home & Kitchen,North,In-Store,Debit Card,3,19.99,0.07,18.59,55.77,31.46,24.31
TXN00025,2023-02-25,CUST0128,PROD026,Vitamin C Serum,Beauty,South,Online,Cash,1,34.99,0.1,31.49,31.49,16.31,15.18
TXN01371,2023-02-25,CUST0232,PROD004,"Tablet 10""",Electronics,South,Mobile App,Credit Card,4,399.99,0.24,303.99,1215.96,732.66,483.3
TXN00306,2023-02-25,CUST0347,PROD011,Air Fryer 5L,Home & Kitchen,South,Mobile App,Debit Card,1,89.99,0.01,89.09,89.09,46.2,42.89
TXN00941,2023-02-26,CUST0446,PROD006,Running Jacket,Clothing,East,Mobile App,Cash,2,79.99,0.25,59.99,119.98,69.31,50.67
TXN01036,2023-02-26,CUST0231,PROD027,Moisturizer SPF30,Beauty,Central,Online,Debit Card,2,29.99,0.12,26.39,52.78,29.06,23.72
TXN01347,2023-02-26,CUST0367,PROD019,Water Bottle,Sports,North,In-Store,Net Banking,5,24.99,0.03,24.24,121.2,65.54,55.66
TXN01112,2023-02-26,CUST0138,PROD016,Yoga Mat,Sports,East,In-Store,UPI,5,34.99,0.11,31.14,155.7,71.67,84.03
TXN01322,2023-02-27,CUST0262,PROD022,Python Crash Course,Books,North,Online,Debit Card,3,39.99,0.03,38.79,116.37,64.16,52.21
TXN00830,2023-02-27,CUST0163,PROD015,Cutting Board,Home & Kitchen,Central,In-Store,Net Banking,1,19.99,0.12,17.59,17.59,9.23,8.36
TXN01482,2023-02-27,CUST0369,PROD018,Resistance Bands,Sports,West,Mobile App,Debit Card,5,19.99,0.0,19.99,99.95,53.57,46.38
TXN01096,2023-02-27,CUST0174,PROD004,"Tablet 10""",Electronics,South,Mobile App,Credit Card,4,399.99,0.09,363.99,1455.96,763.88,692.08
TXN00039,2023-02-27,CUST0039,PROD009,Winter Coat,Clothing,South,Mobile App,Credit Card,5,149.99,0.18,122.99,614.95,345.71,269.24
TXN00634,2023-02-28,CUST0362,PROD013,Blender Pro,Home & Kitchen,West,Mobile App,UPI,2,59.99,0.18,49.19,98.38,46.7,51.68
TXN01193,2023-02-28,CUST0101,PROD017,Dumbbell Set,Sports,West,Online,UPI,2,79.99,0.19,64.79,129.58,72.61,56.97
TXN01839,2023-02-28,CUST0049,PROD010,Sneakers,Clothing,East,In-Store,UPI,5,99.99,0.15,84.99,424.95,199.74,225.21
TXN01378,2023-02-28,CUST0020,PROD021,Data Science Handbook,Books,West,In-Store,Debit Card,2,49.99,0.05,47.49,94.98,59.26,35.72
TXN00122,2023-02-28,CUST0240,PROD014,Knife Set,Home & Kitchen,North,Online,Debit Card,3,44.99,0.19,36.44,109.32,56.6,52.72
TXN01849,2023-02-28,CUST0208,PROD004,"Tablet 10""",Electronics,Central,Online,UPI,3,399.99,0.16,335.99,1007.97,553.92,454.05
TXN01330,2023-03-01,CUST0355,PROD012,Coffee Maker,Home & Kitchen,South,In-Store,Net Banking,3,69.99,0.06,65.79,197.37,101.24,96.13
TXN00783,2023-03-01,CUST0420,PROD025,ML for Beginners,Books,South,Online,Net Banking,1,29.99,0.1,26.99,26.99,17.09,9.9
TXN01723,2023-03-01,CUST0052,PROD017,Dumbbell Set,Sports,South,Online,Debit Card,4,79.99,0.2,63.99,255.96,163.71,92.25
TXN01430,2023-03-01,CUST0310,PROD016,Yoga Mat,Sports,West,Mobile App,UPI,3,34.99,0.11,31.14,93.42,55.9,37.52
TXN01588,2023-03-01,CUST0343,PROD014,Knife Set,Home & Kitchen,Central,Online,UPI,5,44.99,0.21,35.54,177.7,107.83,69.87
TXN00197,2023-03-02,CUST0135,PROD002,Wireless Earbuds,Electronics,East,Mobile App,Net Banking,4,89.99,0.13,78.29,313.16,198.14,115.02
TXN01870,2023-03-02,CUST0048,PROD017,Dumbbell Set,Sports,East,Mobile App,Cash,1,79.99,0.09,72.79,72.79,36.2,36.59
TXN01850,2023-03-03,CUST0496,PROD027,Moisturizer SPF30,Beauty,South,Online,Credit Card,5,29.99,0.05,28.49,142.45,82.36,60.09
TXN01586,2023-03-03,CUST0414,PROD021,Data Science Handbook,Books,East,In-Store,Credit Card,5,49.99,0.22,38.99,194.95,118.67,76.28
TXN01474,2023-03-03,CUST0333,PROD012,Coffee Maker,Home & Kitchen,South,In-Store,Net Banking,2,69.99,0.04,67.19,134.38,76.83,57.55
TXN00827,2023-03-03,CUST0268,PROD017,Dumbbell Set,Sports,Central,Mobile App,UPI,2,79.99,0.03,77.59,155.18,92.63,62.55
TXN01826,2023-03-04,CUST0257,PROD003,Smart Watch,Electronics,Central,In-Store,Cash,2,249.99,0.03,242.49,484.98,262.01,222.97
TXN01271,2023-03-04,CUST0154,PROD016,Yoga Mat,Sports,West,In-Store,Debit Card,5,34.99,0.11,31.14,155.7,71.8,83.9
TXN00056,2023-03-04,CUST0234,PROD010,Sneakers,Clothing,South,In-Store,Cash,4,99.99,0.01,98.99,395.96,197.92,198.04
TXN01749,2023-03-04,CUST0186,PROD019,Water Bottle,Sports,North,Online,Credit Card,4,24.99,0.08,22.99,91.96,43.95,48.01
TXN01513,2023-03-05,CUST0048,PROD017,Dumbbell Set,Sports,South,Mobile App,Cash,2,79.99,0.19,64.79,129.58,73.61,55.97
TXN01932,2023-03-05,CUST0028,PROD002,Wireless Earbuds,Electronics,North,Mobile App,UPI,2,89.99,0.16,75.59,151.18,86.61,64.57
TXN01083,2023-03-05,CUST0090,PROD004,"Tablet 10""",Electronics,Central,Mobile App,UPI,2,399.99,0.09,363.99,727.98,342.88,385.1
TXN01013,2023-03-05,CUST0159,PROD025,ML for Beginners,Books,South,Mobile App,Net Banking,1,29.99,0.06,28.19,28.19,16.16,12.03
TXN00189,2023-03-05,CUST0410,PROD013,Blender Pro,Home & Kitchen,East,In-Store,Net Banking,1,59.99,0.22,46.79,46.79,24.16,22.63
TXN00411,2023-03-05,CUST0349,PROD013,Blender Pro,Home & Kitchen,North,Online,UPI,4,59.99,0.13,52.19,208.76,120.47,88.29
TXN00488,2023-03-05,CUST0022,PROD013,Blender Pro,Home & Kitchen,North,Mobile App,Cash,1,59.99,0.14,51.59,51.59,28.94,22.65
TXN01464,2023-03-05,CUST0054,PROD014,Knife Set,Home & Kitchen,South,In-Store,Cash,5,44.99,0.16,37.79,188.95,101.66,87.29
TXN00901,2023-03-06,CUST0267,PROD005,USB-C Hub,Electronics,Central,In-Store,Debit Card,3,49.99,0.1,44.99,134.97,80.14,54.83
TXN01332,2023-03-06,CUST0474,PROD019,Water Bottle,Sports,Central,Online,Net Banking,2,24.99,0.14,21.49,42.98,26.45,16.53
TXN01299,2023-03-06,CUST0221,PROD024,SQL Mastery,Books,West,Mobile App,Debit Card,1,34.99,0.1,31.49,31.49,16.55,14.94
TXN01185,2023-03-06,CUST0325,PROD015,Cutting Board,Home & Kitchen,West,Mobile App,Cash,1,19.99,0.25,14.99,14.99,9.57,5.42
TXN01775,2023-03-06,CUST0413,PROD015,Cutting Board,Home & Kitchen,North,Online,Credit Card,4,19.99,0.04,19.19,76.76,47.71,29.05
TXN01436,2023-03-06,CUST0373,PROD024,SQL Mastery,Books,South,Mobile App,Net Banking,2,34.99,0.04,33.59,67.18,37.42,29.76
TXN01197,2023-03-07,CUST0481,PROD024,SQL Mastery,Books,West,Mobile App,Debit Card,1,34.99,0.2,27.99,27.99,15.83,12.16
TXN01925,2023-03-07,CUST0219,PROD016,Yoga Mat,Sports,North,Online,Debit Card,5,34.99,0.17,29.04,145.2,68.72,76.48
TXN01641,2023-03-07,CUST0413,PROD028,Lipstick Set,Beauty,North,Online,Credit Card,5,39.99,0.22,31.19,155.95,70.9,85.05
TXN00680,2023-03-07,CUST0437,PROD005,USB-C Hub,Electronics,East,Online,UPI,1,49.99,0.15,42.49,42.49,23.46,19.03
TXN01077,2023-03-07,CUST0374,PROD010,Sneakers,Clothing,Central,In-Store,Credit Card,5,99.99,0.05,94.99,474.95,247.84,227.11
TXN01357,2023-03-07,CUST0397,PROD018,Resistance Bands,Sports,West,In-Store,Cash,1,19.99,0.09,18.19,18.19,9.63,8.56
TXN00852,2023-03-07,CUST0256,PROD017,Dumbbell Set,Sports,East,Mobile App,UPI,3,79.99,0.03,77.59,232.77,106.8,125.97
TXN00647,2023-03-08,CUST0315,PROD015,Cutting Board,Home & Kitchen,Central,In-Store,Cash,5,19.99,0.25,14.99,74.95,39.03,35.92
TXN01977,2023-03-08,CUST0153,PROD020,Jump Rope,Sports,Central,In-Store,Cash,3,14.99,0.13,13.04,39.12,19.89,19.23
TXN00152,2023-03-08,CUST0195,PROD011,Air Fryer 5L,Home & Kitchen,Central,Mobile App,Debit Card,1,89.99,0.12,79.19,79.19,42.46,36.73
TXN01779,2023-03-08,CUST0213,PROD019,Water Bottle,Sports,North,Online,Debit Card,4,24.99,0.09,22.74,90.96,44.66,46.3
TXN00603,2023-03-08,CUST0391,PROD011,Air Fryer 5L,Home & Kitchen,South,In-Store,Cash,4,89.99,0.13,78.29,313.16,189.39,123.77
TXN01625,2023-03-08,CUST0391,PROD022,Python Crash Course,Books,West,In-Store,Cash,2,39.99,0.1,35.99,71.98,39.14,32.84
TXN00757,2023-03-09,CUST0460,PROD030,Perfume 50ml,Beauty,East,Online,UPI,5,69.99,0.11,62.29,311.45,159.09,152.36
TXN01771,2023-03-09,CUST0124,PROD004,"Tablet 10""",Electronics,Central,In-Store,Cash,2,399.99,0.04,383.99,767.98,417.64,350.34
TXN00434,2023-03-09,CUST0109,PROD009,Winter Coat,Clothing,North,Mobile App,Cash,1,149.99,0.06,140.99,140.99,83.95,57.04
TXN01479,2023-03-09,CUST0268,PROD011,Air Fryer 5L,Home & Kitchen,East,Online,Debit Card,2,89.99,0.18,73.79,147.58,93.49,54.09
TXN00133,2023-03-09,CUST0008,PROD023,Business Analytics,Books,East,Online,Cash,2,44.99,0.03,43.64,87.28,54.4,32.88
TXN01675,2023-03-09,CUST0255,PROD021,Data Science Handbook,Books,North,Online,Debit Card,5,49.99,0.01,49.49,247.45,146.85,100.6
TXN01529,2023-03-09,CUST0168,PROD025,ML for Beginners,Books,West,In-Store,Debit Card,5,29.99,0.25,22.49,112.45,56.6,55.85
TXN00509,2023-03-10,CUST0323,PROD002,Wireless Earbuds,Electronics,Central,Online,Cash,1,89.99,0.03,87.29,87.29,49.62,37.67
TXN01149,2023-03-10,CUST0472,PROD002,Wireless Earbuds,Electronics,North,Online,UPI,1,89.99,0.09,81.89,81.89,44.61,37.28
TXN01919,2023-03-10,CUST0454,PROD027,Moisturizer SPF30,Beauty,North,Online,UPI,4,29.99,0.09,27.29,109.16,66.41,42.75
